return_id,order_item_id,return_date,return_reason,refund_amount,return_status
2558,707347,2025-12-08 10:00:33,Defective Item,14933.95,Refunded
2559,416061,2024-09-28 04:20:52,Customer Changed Mind,4493.23,Refunded
2560,349885,2025-10-04 03:27:20,Wrong Product Delivered,9521.86,Approved
2561,315780,2025-12-16 19:31:17,Wrong Product Delivered,39601.3,Refunded
2562,516268,2025-11-26 11:31:17,Wrong Product Delivered,5576.37,Refunded
2563,523227,2025-12-22 07:56:27,Size Issue,4429.94,Refunded
2564,575050,2025-10-09 15:00:56,Damaged Product,33371.6,Rejected
2565,609500,2024-08-13 09:07:50,Size Issue,32437.39,Rejected
2566,26781,2026-05-03 21:42:06,Customer Changed Mind,13495.32,Rejected
2567,1867,2025-11-13 09:15:16,Customer Changed Mind,47172.13,Rejected
2568,90511,2025-07-07 16:37:35,Defective Item,35723.58,Refunded
2569,382584,2026-04-22 21:56:02,Wrong Product Delivered,12994.79,Rejected
2570,692031,2025-09-07 01:40:08,Defective Item,26109.39,Rejected
2571,305890,2025-02-05 16:38:32,Customer Changed Mind,12856.95,Refunded
2572,245719,2025-11-09 13:32:09,Size Issue,46380.67,Approved
2573,197733,2025-06-13 15:07:06,Damaged Product,49566.37,Refunded
2574,304988,2025-10-21 03:25:46,Customer Changed Mind,35859.97,Rejected
2575,713044,2024-09-18 04:59:31,Damaged Product,37334.16,Approved
2576,280367,2025-10-26 13:25:32,Damaged Product,24486.57,Refunded
2577,326495,2025-10-29 12:44:49,Damaged Product,27502.93,Refunded
2578,368060,2025-11-07 07:22:53,Damaged Product,21422.82,Approved
2579,421663,2025-02-10 05:54:29,Defective Item,49565.48,Rejected
2580,522944,2024-09-13 14:57:34,Damaged Product,15432.36,Approved
2581,280131,2024-11-27 02:04:49,Customer Changed Mind,23914.81,Approved
2582,263854,2025-06-17 18:42:31,Defective Item,32211.01,Rejected
2583,116988,2026-01-16 18:53:38,Defective Item,17575.63,Approved
2584,79521,2025-09-21 05:20:13,Defective Item,24549.13,Refunded
2585,692673,2025-03-28 19:59:13,Defective Item,30063.3,Refunded
2586,221462,2025-04-23 07:06:26,Defective Item,43918.45,Refunded
2587,354415,2025-04-19 23:33:12,Size Issue,3082.98,Refunded
2588,536642,2025-08-26 01:26:07,Size Issue,835.9,Rejected
2589,569394,2026-02-10 21:48:20,Customer Changed Mind,12469.22,Refunded
2590,175180,2025-09-27 12:23:32,Damaged Product,15549.33,Approved
2591,607721,2024-09-24 14:00:56,Wrong Product Delivered,40762.0,Rejected
2592,333699,2025-02-12 13:06:35,Defective Item,23972.52,Rejected
2593,336812,2025-11-26 23:23:20,Customer Changed Mind,32092.26,Approved
2594,662198,2024-10-02 21:28:39,Defective Item,12826.01,Refunded
2595,612339,2025-11-06 05:51:09,Defective Item,12607.45,Refunded
2596,739130,2026-04-22 17:30:04,Wrong Product Delivered,8099.3,Rejected
2597,684148,2025-11-14 23:29:28,Size Issue,46601.48,Rejected
2598,634857,2026-03-05 18:27:22,Defective Item,13385.31,Refunded
2599,340708,2025-08-25 19:51:13,Customer Changed Mind,20445.26,Approved
2600,293090,2024-09-08 02:43:50,Customer Changed Mind,41805.73,Rejected
2601,425440,2025-08-22 12:33:52,Size Issue,2087.47,Rejected
2602,690835,2025-02-22 04:06:22,Damaged Product,18654.29,Approved
2603,169907,2026-03-09 09:25:41,Size Issue,6999.73,Approved
2604,247264,2025-02-26 12:35:52,Defective Item,9161.77,Refunded
2605,533938,2024-08-27 21:40:48,Damaged Product,26092.4,Rejected
2606,350203,2024-09-07 05:31:00,Size Issue,23853.26,Refunded
2607,442419,2024-07-10 19:03:35,Size Issue,22281.15,Approved
2608,288152,2025-01-22 19:49:38,Damaged Product,45873.83,Approved
2609,609873,2025-11-10 03:15:57,Defective Item,38658.88,Refunded
2610,258788,2025-09-27 08:11:38,Damaged Product,49202.96,Rejected
2611,133723,2024-10-21 14:49:40,Damaged Product,30477.91,Refunded
2612,89306,2026-03-22 08:34:12,Defective Item,19705.91,Approved
2613,294701,2026-06-22 06:45:55,Size Issue,37659.98,Refunded
2614,276959,2025-02-19 13:51:42,Defective Item,33907.12,Rejected
2615,561703,2025-07-21 20:57:39,Size Issue,27204.72,Refunded
2616,317137,2025-01-13 12:50:43,Damaged Product,21550.09,Approved
2617,8896,2026-02-18 03:31:51,Customer Changed Mind,48273.3,Approved
2618,528884,2025-05-30 01:29:24,Size Issue,35914.33,Refunded
2619,165584,2026-01-29 17:39:32,Wrong Product Delivered,39440.04,Refunded
2620,477345,2025-02-11 15:48:57,Damaged Product,18029.71,Rejected
2621,503334,2024-10-08 11:09:21,Defective Item,47262.67,Approved
2622,380156,2026-02-01 11:24:50,Customer Changed Mind,37328.76,Rejected
2623,550931,2026-02-05 11:29:15,Wrong Product Delivered,20487.28,Approved
2624,291864,2024-11-25 12:42:39,Wrong Product Delivered,20368.69,Approved
2625,490388,2025-08-19 06:17:21,Damaged Product,15686.19,Approved
2626,510826,2025-11-12 13:50:50,Defective Item,17847.33,Refunded
2627,729948,2025-04-07 21:00:17,Wrong Product Delivered,25403.22,Refunded
2628,677595,2024-09-17 17:54:02,Customer Changed Mind,28056.76,Rejected
2629,572013,2026-05-20 22:28:12,Defective Item,30540.03,Refunded
2630,487706,2025-02-10 17:25:25,Damaged Product,49692.9,Approved
2631,500005,2026-06-16 20:38:26,Size Issue,10685.69,Rejected
2632,259894,2025-12-14 03:14:09,Size Issue,25500.42,Rejected
2633,374089,2024-09-27 16:55:22,Customer Changed Mind,29607.22,Approved
2634,95526,2024-09-17 17:12:05,Wrong Product Delivered,41604.76,Refunded
2635,723104,2026-01-21 05:49:40,Customer Changed Mind,819.59,Refunded
2636,668378,2025-08-29 06:43:42,Customer Changed Mind,11257.59,Rejected
2637,743711,2024-11-19 00:24:11,Defective Item,26754.65,Rejected
2638,725962,2025-11-19 08:04:04,Wrong Product Delivered,19856.45,Rejected
2639,553242,2025-09-17 11:03:14,Wrong Product Delivered,24853.59,Approved
2640,390119,2025-11-21 18:17:38,Damaged Product,28588.52,Approved
2641,281003,2025-04-24 02:32:18,Defective Item,34057.24,Rejected
2642,168071,2025-12-21 04:04:03,Size Issue,33520.73,Approved
2643,575331,2025-09-13 00:12:52,Customer Changed Mind,10512.26,Rejected
2644,106659,2026-07-03 02:51:56,Wrong Product Delivered,46663.2,Refunded
2645,176899,2025-03-31 23:54:26,Defective Item,36963.83,Rejected
2646,445241,2026-07-09 04:44:00,Defective Item,17356.84,Approved
2647,714143,2025-06-23 14:41:29,Size Issue,36989.81,Rejected
2648,140953,2025-12-22 14:32:17,Customer Changed Mind,30598.43,Approved
2649,175849,2025-04-17 04:03:17,Damaged Product,40798.7,Rejected
2650,690117,2024-11-20 20:51:21,Customer Changed Mind,35884.56,Rejected
2651,200421,2024-08-08 00:21:42,Defective Item,43090.63,Rejected
2652,61480,2024-07-30 23:35:09,Wrong Product Delivered,35641.24,Rejected
2653,68039,2025-05-21 18:52:59,Size Issue,102.56,Approved
2654,314672,2025-09-22 08:35:50,Customer Changed Mind,12557.82,Rejected
2655,341698,2025-03-24 16:41:12,Damaged Product,17436.92,Refunded
2656,700005,2026-01-01 18:39:38,Wrong Product Delivered,47665.87,Refunded
2657,414101,2024-08-17 09:07:42,Size Issue,220.0,Approved
2658,108182,2025-08-09 20:19:51,Damaged Product,22038.43,Approved
2659,277875,2024-12-21 15:59:07,Wrong Product Delivered,15025.66,Refunded
2660,535837,2024-09-02 22:29:20,Damaged Product,5145.37,Approved
2661,450920,2025-06-14 09:26:31,Wrong Product Delivered,36986.31,Rejected
2662,710399,2025-11-01 16:37:54,Wrong Product Delivered,11034.99,Approved
2663,145633,2025-05-21 21:20:56,Defective Item,16773.37,Approved
2664,425490,2024-07-27 00:14:45,Wrong Product Delivered,18415.12,Rejected
2665,193285,2025-01-23 02:44:01,Size Issue,13916.23,Rejected
2666,657111,2025-03-05 13:34:01,Size Issue,17138.64,Refunded
2667,379499,2025-08-27 14:05:40,Damaged Product,11443.51,Rejected
2668,651436,2025-12-31 08:09:30,Wrong Product Delivered,47656.88,Approved
2669,440407,2025-07-26 00:53:16,Wrong Product Delivered,35211.74,Approved
2670,347051,2025-05-24 05:26:48,Defective Item,35556.49,Approved
2671,379794,2026-01-14 07:00:57,Customer Changed Mind,11489.4,Refunded
2672,296822,2026-02-06 06:23:14,Wrong Product Delivered,34058.14,Rejected
2673,391447,2026-05-31 09:25:41,Damaged Product,2497.94,Approved
2674,572407,2025-09-15 15:00:18,Damaged Product,37580.27,Refunded
2675,745793,2025-02-15 10:04:05,Size Issue,28034.93,Rejected
2676,375388,2025-04-04 23:03:57,Customer Changed Mind,10178.94,Approved
2677,390031,2026-05-10 01:55:26,Wrong Product Delivered,9339.52,Approved
2678,171999,2026-05-22 10:18:21,Damaged Product,28758.19,Rejected
2679,255114,2026-04-25 18:56:35,Defective Item,23559.97,Approved
2680,275124,2025-11-03 09:30:07,Size Issue,43906.57,Rejected
2681,502952,2026-03-26 14:47:46,Wrong Product Delivered,27403.19,Rejected
2682,397534,2026-05-02 20:13:05,Customer Changed Mind,36661.41,Approved
2683,352915,2025-09-17 15:48:22,Damaged Product,27655.23,Refunded
2684,556395,2025-03-26 01:09:47,Defective Item,21089.8,Refunded
2685,468576,2024-12-07 14:13:06,Damaged Product,21172.42,Rejected
2686,310962,2025-04-25 18:08:11,Wrong Product Delivered,32870.68,Approved
2687,149753,2024-10-14 07:02:07,Damaged Product,23263.43,Refunded
2688,214394,2025-05-16 04:20:36,Customer Changed Mind,27325.79,Approved
2689,319078,2025-03-17 17:54:02,Size Issue,359.36,Rejected
2690,493257,2026-04-01 20:57:16,Defective Item,4633.81,Approved
2691,655818,2024-12-07 19:52:45,Damaged Product,32315.26,Approved
2692,712747,2025-04-08 14:07:59,Wrong Product Delivered,41971.74,Refunded
2693,495871,2025-02-17 06:24:37,Defective Item,39615.0,Rejected
2694,705938,2025-03-10 05:29:40,Wrong Product Delivered,47299.0,Refunded
2695,163193,2025-12-31 01:03:33,Size Issue,22899.57,Approved
2696,445017,2025-12-24 16:52:30,Damaged Product,26617.17,Refunded
2697,365286,2025-03-10 00:55:16,Wrong Product Delivered,21075.15,Approved
2698,662892,2026-02-15 16:48:35,Size Issue,4729.0,Approved
2699,648644,2025-11-06 16:53:47,Customer Changed Mind,23741.49,Rejected
2700,219570,2024-09-30 16:24:35,Customer Changed Mind,35338.66,Approved
2701,573696,2025-05-03 17:20:22,Size Issue,19811.79,Rejected
2702,98765,2024-11-15 18:58:24,Wrong Product Delivered,9149.97,Rejected
2703,178768,2024-10-03 05:51:02,Defective Item,34795.75,Rejected
2704,692252,2024-09-08 05:08:44,Wrong Product Delivered,2622.11,Rejected
2705,354820,2024-08-24 02:56:08,Wrong Product Delivered,29268.3,Refunded
2706,457078,2024-07-22 11:32:35,Customer Changed Mind,38207.3,Refunded
2707,581386,2025-07-11 07:56:19,Damaged Product,25836.18,Rejected
2708,736909,2024-07-20 18:23:06,Size Issue,2236.43,Refunded
2709,96499,2025-08-19 07:38:57,Damaged Product,26978.41,Approved
2710,512869,2025-11-26 22:25:30,Size Issue,33622.74,Approved
2711,513225,2026-01-05 22:51:11,Damaged Product,33734.72,Refunded
2712,368092,2026-04-30 19:47:37,Defective Item,6029.03,Approved
2713,30705,2026-04-08 02:57:19,Wrong Product Delivered,16684.05,Rejected
2714,415985,2026-03-02 07:19:51,Customer Changed Mind,25375.09,Rejected
2715,424445,2026-01-29 01:58:53,Damaged Product,4999.72,Rejected
2716,196040,2026-07-01 04:07:10,Customer Changed Mind,6803.56,Refunded
2717,706370,2025-05-01 15:50:57,Size Issue,41730.16,Approved
2718,76311,2025-09-22 11:18:52,Defective Item,30060.35,Rejected
2719,307609,2026-01-16 03:05:14,Wrong Product Delivered,42339.77,Rejected
2720,388988,2025-03-25 23:32:31,Wrong Product Delivered,13978.45,Rejected
2721,296769,2025-11-08 10:27:03,Wrong Product Delivered,25053.04,Refunded
2722,651602,2025-03-15 23:13:45,Defective Item,31735.95,Refunded
2723,595298,2025-12-18 19:16:46,Size Issue,37091.87,Rejected
2724,747990,2025-06-17 02:34:51,Size Issue,48782.23,Refunded
2725,76969,2024-09-16 20:25:13,Defective Item,28061.22,Rejected
2726,612194,2026-02-26 18:59:08,Wrong Product Delivered,40408.32,Rejected
2727,26395,2025-10-22 04:54:01,Wrong Product Delivered,11300.4,Refunded
2728,547302,2025-07-09 23:56:48,Wrong Product Delivered,36310.1,Approved
2729,530388,2025-02-02 00:32:11,Wrong Product Delivered,40031.99,Approved
2730,644199,2025-04-25 19:03:37,Customer Changed Mind,27655.83,Approved
2731,178197,2024-07-23 15:35:14,Size Issue,38137.7,Approved
2732,136223,2025-07-01 16:52:29,Wrong Product Delivered,4303.72,Rejected
2733,293529,2025-11-02 06:57:20,Size Issue,36019.85,Rejected
2734,419093,2024-10-25 11:27:26,Damaged Product,33878.65,Refunded
2735,373890,2025-12-13 02:21:10,Wrong Product Delivered,9157.32,Rejected
2736,81888,2024-11-28 22:41:00,Wrong Product Delivered,41344.65,Approved
2737,677028,2026-01-10 23:22:52,Size Issue,11965.42,Refunded
2738,93124,2025-02-24 06:41:27,Damaged Product,45825.22,Refunded
2739,174051,2025-10-20 00:51:56,Wrong Product Delivered,39372.4,Refunded
2740,400179,2024-09-25 20:53:18,Customer Changed Mind,37611.37,Rejected
2741,537600,2025-06-17 02:31:14,Defective Item,41375.0,Approved
2742,428563,2024-08-26 22:56:52,Wrong Product Delivered,20925.96,Rejected
2743,614816,2024-08-24 12:57:24,Wrong Product Delivered,37056.52,Approved
2744,298908,2025-12-12 09:21:18,Damaged Product,3917.04,Rejected
2745,640923,2025-11-29 11:36:40,Wrong Product Delivered,29495.2,Rejected
2746,608081,2024-12-22 07:36:55,Customer Changed Mind,27949.84,Approved
2747,462005,2025-07-09 11:07:39,Defective Item,34215.85,Approved
2748,345848,2025-08-02 11:11:19,Size Issue,25463.9,Approved
2749,735567,2024-09-09 18:01:37,Wrong Product Delivered,2428.41,Approved
2750,491869,2024-11-30 07:15:23,Size Issue,15031.82,Refunded
2751,387542,2024-12-22 13:23:20,Wrong Product Delivered,23953.5,Refunded
2752,135358,2024-11-07 05:21:03,Damaged Product,3175.33,Rejected
2753,659076,2024-11-09 10:10:15,Customer Changed Mind,40298.17,Refunded
2754,521815,2025-09-02 04:42:07,Wrong Product Delivered,25083.48,Rejected
2755,571918,2025-04-19 06:53:04,Customer Changed Mind,45458.41,Refunded
2756,624829,2025-09-09 20:40:26,Wrong Product Delivered,13648.26,Rejected
2757,626465,2025-02-08 01:25:42,Wrong Product Delivered,22541.58,Refunded
2758,529768,2025-10-24 20:54:26,Defective Item,14658.74,Approved
2759,585174,2026-05-09 14:49:54,Wrong Product Delivered,29508.84,Approved
2760,144025,2025-01-09 09:03:44,Customer Changed Mind,8744.16,Rejected
2761,8750,2024-07-10 16:51:38,Size Issue,21124.98,Rejected
2762,175282,2025-07-06 20:19:52,Customer Changed Mind,48113.7,Approved
2763,709809,2026-03-08 16:21:19,Wrong Product Delivered,32024.48,Approved
2764,723046,2025-03-19 23:38:29,Wrong Product Delivered,40156.04,Approved
2765,735195,2024-09-29 00:42:00,Customer Changed Mind,24699.34,Approved
2766,113912,2026-03-29 23:33:50,Wrong Product Delivered,21799.8,Refunded
2767,368759,2025-10-21 11:35:16,Defective Item,49313.72,Rejected
2768,18355,2026-06-18 17:43:10,Wrong Product Delivered,2580.46,Rejected
2769,374384,2024-07-11 09:28:33,Wrong Product Delivered,932.85,Approved
2770,349928,2025-02-16 07:03:16,Damaged Product,33611.24,Refunded
2771,70801,2025-08-15 16:57:11,Defective Item,2297.73,Rejected
2772,372991,2024-07-27 02:10:24,Damaged Product,33074.87,Refunded
2773,100937,2025-03-22 05:08:26,Wrong Product Delivered,16623.44,Approved
2774,441316,2025-02-03 18:38:01,Wrong Product Delivered,38959.19,Refunded
2775,625932,2024-08-09 06:08:49,Customer Changed Mind,12085.84,Approved
2776,22350,2025-07-10 06:47:02,Defective Item,40277.74,Rejected
2777,244665,2025-06-24 13:43:43,Customer Changed Mind,44795.05,Refunded
2778,159325,2025-06-10 19:26:51,Customer Changed Mind,6230.57,Refunded
2779,443340,2025-10-12 05:24:01,Wrong Product Delivered,20672.35,Rejected
2780,728330,2025-11-10 10:23:27,Damaged Product,42932.47,Refunded
2781,696752,2025-01-26 02:29:33,Size Issue,25767.49,Refunded
2782,269982,2025-09-03 02:13:22,Customer Changed Mind,42291.91,Approved
2783,33353,2026-06-22 18:47:48,Wrong Product Delivered,24985.78,Rejected
2784,383279,2026-01-19 02:18:51,Wrong Product Delivered,44334.26,Refunded
2785,336271,2026-02-14 01:34:48,Defective Item,41579.87,Approved
2786,361619,2024-12-07 22:41:43,Wrong Product Delivered,1257.86,Approved
2787,524696,2025-04-03 10:55:09,Customer Changed Mind,21345.14,Approved
2788,722573,2024-12-20 12:08:15,Damaged Product,41232.73,Rejected
2789,405539,2025-12-22 04:45:51,Defective Item,163.3,Refunded
2790,675105,2024-08-27 07:28:58,Damaged Product,39464.82,Approved
2791,97706,2026-07-09 02:35:53,Customer Changed Mind,30861.47,Approved
2792,419258,2026-01-28 12:23:07,Size Issue,36963.25,Approved
2793,334965,2026-03-19 05:21:23,Size Issue,22254.46,Rejected
2794,715109,2025-04-01 15:56:45,Damaged Product,49502.3,Approved
2795,289585,2024-08-02 21:22:04,Wrong Product Delivered,21714.26,Rejected
2796,728592,2025-07-07 03:09:47,Customer Changed Mind,43603.13,Rejected
2797,190173,2026-05-28 12:32:11,Damaged Product,11406.6,Approved
2798,168168,2026-06-15 16:13:01,Customer Changed Mind,19711.43,Rejected
2799,287318,2026-05-24 17:39:54,Defective Item,48770.41,Refunded
2800,364809,2026-04-11 15:51:51,Customer Changed Mind,45981.27,Refunded
2801,673100,2025-08-21 02:35:00,Wrong Product Delivered,39628.77,Rejected
2802,273348,2025-03-31 12:02:40,Size Issue,42900.58,Rejected
2803,561599,2025-12-23 13:34:24,Damaged Product,13385.93,Refunded
2804,307435,2025-08-05 10:50:13,Size Issue,17823.99,Approved
2805,586355,2025-03-10 04:21:48,Defective Item,29298.51,Approved
2806,287504,2025-09-09 01:57:51,Size Issue,27878.37,Refunded
2807,639092,2026-03-31 06:54:01,Size Issue,27904.76,Approved
2808,191500,2026-02-11 02:09:35,Size Issue,8985.97,Refunded
2809,402564,2025-07-15 02:43:25,Wrong Product Delivered,25259.81,Refunded
2810,308289,2024-08-16 02:27:44,Damaged Product,13322.63,Rejected
2811,145418,2025-08-19 17:34:34,Defective Item,42080.61,Refunded
2812,166528,2024-12-30 11:29:37,Damaged Product,34018.16,Approved
2813,562431,2024-11-20 11:06:47,Customer Changed Mind,15968.02,Rejected
2814,113844,2024-07-17 05:11:12,Size Issue,19234.02,Rejected
2815,656466,2024-12-25 06:24:38,Damaged Product,18310.37,Refunded
2816,491341,2026-02-22 05:25:39,Damaged Product,15134.0,Rejected
2817,483641,2024-12-23 10:34:02,Customer Changed Mind,36610.11,Rejected
2818,153670,2026-04-19 05:01:30,Wrong Product Delivered,21531.09,Refunded
2819,100650,2024-07-16 18:51:37,Size Issue,6289.38,Approved
2820,113558,2025-07-15 21:46:08,Damaged Product,38205.78,Refunded
2821,679492,2024-11-27 01:49:43,Customer Changed Mind,16876.04,Refunded
2822,705108,2025-05-04 19:48:26,Damaged Product,34673.55,Approved
2823,570250,2026-04-06 22:42:55,Wrong Product Delivered,32258.86,Rejected
2824,715761,2025-06-26 03:09:10,Defective Item,6176.73,Approved
2825,642761,2026-01-22 23:59:26,Wrong Product Delivered,3249.01,Refunded
2826,427779,2025-10-21 13:45:06,Damaged Product,43312.98,Refunded
2827,46593,2025-12-07 00:41:21,Damaged Product,39461.11,Approved
2828,668936,2025-11-02 08:28:58,Customer Changed Mind,15963.39,Refunded
2829,85905,2025-09-13 20:39:50,Size Issue,5193.48,Refunded
2830,342196,2025-03-09 15:23:20,Defective Item,40198.2,Refunded
2831,218523,2026-03-19 14:05:35,Wrong Product Delivered,35427.52,Rejected
2832,401858,2025-01-13 22:47:52,Defective Item,10829.37,Rejected
2833,245397,2025-11-02 22:59:49,Customer Changed Mind,23404.46,Rejected
2834,414206,2025-01-14 04:27:26,Customer Changed Mind,36518.56,Approved
2835,54812,2025-12-04 11:45:05,Customer Changed Mind,49816.38,Refunded
2836,362623,2024-08-06 15:11:24,Defective Item,19349.19,Refunded
2837,59654,2025-07-02 14:53:54,Wrong Product Delivered,37707.06,Approved
2838,526527,2026-05-20 23:30:15,Defective Item,5530.91,Refunded
2839,511886,2025-03-13 12:44:16,Damaged Product,10570.39,Refunded
2840,59118,2025-04-21 06:27:08,Wrong Product Delivered,42704.84,Refunded
2841,326516,2025-11-26 11:25:54,Size Issue,29703.02,Rejected
2842,480072,2024-08-02 04:31:04,Customer Changed Mind,35397.66,Approved
2843,496588,2026-06-26 08:13:23,Customer Changed Mind,48834.14,Approved
2844,136271,2024-12-15 02:41:00,Customer Changed Mind,48327.39,Rejected
2845,192506,2025-12-15 06:43:56,Customer Changed Mind,17711.28,Approved
