product_id,product_name,category_id,supplier_id,brand,cost_price,selling_price,stock_quantity,reorder_level,date_added,is_active
1341,Culpa Plus,15,89,LG,37302,47088.96,261,10,2023-12-17,True
1342,Cupiditate Lite,18,85,HP,45907,56603.94,345,10,2025-02-19,False
1343,Unde Plus,15,159,Canon,11067,15131.41,166,10,2022-03-25,True
1344,Hic Lite,4,17,Lenovo,27505,32187.67,498,10,2023-11-07,True
1345,Beatae Ultra,19,126,Canon,29958,36459.7,146,10,2025-03-07,True
1346,Nesciunt Pro,17,32,Puma,30327,37071.78,317,10,2024-04-05,True
1347,Placeat Pro,1,155,LG,40917,54106.19,66,10,2024-01-21,False
1348,Nam Pro,8,34,Canon,26334,33576.07,359,10,2022-08-22,True
1349,Dolores Pro,3,107,LG,23783,28180.01,187,10,2022-08-29,True
1350,Nobis Pro,16,46,LG,14488,19601.75,495,10,2024-08-19,True
1351,Perspiciatis Pro,1,146,Sony,4761,6089.94,234,10,2024-01-29,True
1352,Repellendus Ultra,23,84,Samsung,754,964.43,378,10,2022-06-11,True
1353,Saepe Max,6,127,LG,43874,49925.08,497,10,2023-09-18,True
1354,Ducimus Max,4,15,Adidas,38172,45813.77,470,10,2023-05-24,True
1355,Dolor Lite,5,36,Apple,6808,8328.95,404,10,2024-10-29,True
1356,Perferendis Plus,18,132,Havells,3675,4657.56,263,10,2026-04-03,False
1357,Voluptate Lite,24,124,Godrej,34700,41554.97,29,10,2021-09-02,True
1358,Mollitia Pro,9,196,Dell,26290,36301.38,418,10,2026-01-19,False
1359,Deleniti Pro,1,117,Nike,34531,45052.07,22,10,2022-05-14,False
1360,Ipsum Pro,2,129,Adidas,2066,2380.32,161,10,2023-01-17,True
1361,Mollitia Lite,17,53,Sony,36869,47257.58,139,10,2021-11-22,True
1362,Perspiciatis Ultra,12,149,Philips,2475,3367.29,315,10,2022-04-12,True
1363,Corporis Pro,18,84,HP,48198,65399.39,95,10,2022-10-27,True
1364,Odio Ultra,20,142,Sony,4711,5493.18,326,10,2026-04-03,True
1365,Numquam Plus,2,13,Philips,7601,9268.91,384,10,2021-09-17,True
1366,Ab Plus,4,9,Havells,2328,2853.07,301,10,2021-12-25,False
1367,Dolores Lite,14,117,Boat,30133,34047.18,70,10,2024-05-26,True
1368,Similique Max,16,180,Dell,25782,29595.15,128,10,2024-09-11,False
1369,Rem Plus,8,181,Adidas,28449,34227.64,145,10,2023-01-23,True
1370,Aspernatur Ultra,20,108,Apple,26827,29881.58,115,10,2023-02-24,True
1371,Sequi Plus,20,24,Sony,20369,28296.46,170,10,2023-06-10,True
1372,Ea Lite,13,32,Samsung,17974,21189.95,477,10,2023-10-20,True
1373,Placeat Pro,7,78,Apple,25499,33570.33,203,10,2023-04-09,True
1374,Voluptates Max,13,67,Adidas,48222,53831.93,499,10,2026-04-04,True
1375,Voluptatum Ultra,1,11,Dell,48371,58041.98,189,10,2023-01-24,True
1376,Quis Max,20,74,Sony,33485,46324.89,438,10,2024-03-16,True
1377,Voluptatum Pro,1,125,Nike,17977,24264.68,168,10,2023-08-26,True
1378,Illo Lite,19,82,Nike,6354,8033.92,354,10,2022-04-13,True
1379,Laudantium Lite,23,123,Lenovo,6638,7474.75,369,10,2024-04-24,False
1380,Temporibus Pro,25,81,Apple,33313,39884.03,73,10,2025-08-01,True
1381,Qui Pro,13,62,Philips,43578,49149.66,489,10,2022-08-24,True
1382,Consectetur Max,6,6,Canon,6601,8427.29,258,10,2022-05-23,False
1383,Doloribus Max,16,140,LG,29602,38799.66,86,10,2024-05-10,True
1384,Exercitationem Max,17,91,Canon,10280,11399.19,299,10,2023-12-04,False
1385,Et Ultra,5,119,Philips,24581,30947.0,119,10,2025-08-08,True
1386,Consequuntur Max,16,184,Havells,20479,24294.69,174,10,2021-12-07,True
1387,Sequi Max,11,142,Lenovo,45700,56603.76,199,10,2023-12-11,True
1388,Atque Pro,12,151,Sony,23441,29933.42,203,10,2023-05-29,True
1389,Quibusdam Pro,15,79,Canon,28924,35208.85,6,10,2023-10-14,True
1390,Alias Lite,15,47,Lenovo,17400,22875.77,475,10,2025-07-05,True
1391,Deleniti Plus,25,116,Philips,12546,13912.24,73,10,2025-04-21,True
1392,Earum Plus,13,6,Havells,25183,31485.61,281,10,2022-10-16,True
1393,Dolore Ultra,13,27,Lenovo,32853,41202.73,325,10,2022-12-07,True
1394,Repudiandae Plus,8,36,Sony,670,896.14,41,10,2021-11-22,True
1395,Mollitia Pro,25,149,Apple,20493,26426.82,478,10,2024-09-25,False
1396,Dicta Max,13,43,Lenovo,6013,7178.71,214,10,2025-02-20,False
1397,Odio Pro,21,186,Sony,25105,28929.22,272,10,2026-01-27,True
1398,Esse Max,8,110,Havells,13412,15008.89,436,10,2025-10-10,False
1399,Deserunt Lite,9,116,Canon,32247,35992.65,194,10,2023-07-22,True
1400,Animi Ultra,11,160,Canon,19531,21943.73,332,10,2023-08-05,True
1401,Molestias Ultra,4,64,Lenovo,44777,54896.13,164,10,2025-11-25,True
1402,Dignissimos Pro,4,99,Boat,14430,18287.94,263,10,2023-08-25,True
1403,Sint Ultra,21,161,Philips,47894,61454.93,194,10,2022-04-27,True
1404,Enim Max,12,76,Samsung,2654,3197.18,416,10,2022-07-13,False
1405,Id Max,1,53,Godrej,34582,45330.0,481,10,2023-01-12,True
1406,Ipsum Plus,19,106,Philips,8136,11116.85,233,10,2024-01-25,True
1407,Minus Lite,13,192,Adidas,47120,52386.66,413,10,2023-04-26,True
1408,Et Plus,7,72,Nike,5407,6363.03,176,10,2021-10-31,True
1409,Fugiat Lite,21,179,Dell,23719,27504.95,289,10,2024-11-26,True
1410,Debitis Pro,8,121,Samsung,49997,60664.44,106,10,2023-09-19,True
1411,Quidem Lite,10,168,HP,14576,20351.08,494,10,2026-04-03,True
1412,Quia Lite,13,97,Sony,41863,57997.37,149,10,2024-08-17,True
1413,Consequatur Ultra,23,2,Adidas,16944,19106.66,194,10,2024-05-12,True
1414,In Ultra,19,64,Samsung,10488,12879.92,277,10,2025-09-28,True
1415,Earum Max,19,47,Philips,29664,34084.01,150,10,2026-05-09,False
1416,Eius Pro,2,140,Adidas,4646,5460.57,492,10,2023-08-22,True
1417,Ex Lite,17,59,Dell,6125,6964.55,425,10,2023-12-10,True
1418,Commodi Pro,13,194,Boat,14915,20005.64,213,10,2022-06-04,True
1419,Quas Ultra,13,29,Lenovo,26372,34376.2,108,10,2023-11-27,True
1420,Nulla Lite,19,130,Puma,38593,44492.33,389,10,2021-07-09,True
1421,Ad Plus,25,37,Adidas,14956,18500.09,65,10,2022-11-04,True
1422,Minus Pro,6,30,Nike,31161,38853.33,109,10,2025-04-03,False
1423,Laudantium Ultra,20,154,Apple,9209,12776.25,75,10,2023-08-11,True
1424,Ad Lite,6,187,Samsung,10568,12871.32,96,10,2025-12-14,True
1425,Quibusdam Pro,22,73,Godrej,23010,31176.15,217,10,2023-03-08,False
1426,Aliquam Pro,25,32,Adidas,26745,35194.56,40,10,2023-07-03,True
1427,Nesciunt Pro,13,162,Samsung,32805,39186.84,50,10,2025-09-04,False
1428,Numquam Lite,24,155,Sony,9007,12396.26,146,10,2026-05-20,False
1429,Doloribus Max,9,104,Nike,32241,37511.51,171,10,2022-01-16,True
1430,Suscipit Plus,17,150,LG,17091,21439.07,383,10,2023-03-24,True
1431,Distinctio Lite,3,97,Canon,31962,40899.8,119,10,2022-05-21,True
1432,Rem Plus,1,56,Godrej,11788,13189.97,92,10,2022-02-10,True
1433,Fugit Max,16,45,Apple,11630,13738.34,95,10,2024-12-12,True
1434,Quis Ultra,5,149,Nike,1670,2070.01,197,10,2025-09-01,False
1435,Rerum Lite,1,64,Puma,6522,7860.68,16,10,2024-08-18,True
1436,Quibusdam Plus,17,164,Lenovo,8366,9400.3,78,10,2026-03-27,True
1437,Inventore Lite,20,97,Nike,46704,55253.64,391,10,2026-06-29,True
1438,Optio Pro,8,120,HP,25109,28372.23,294,10,2024-11-23,False
1439,Vitae Pro,21,99,Godrej,43598,58584.59,190,10,2026-07-07,True
1440,Tenetur Lite,6,180,Dell,39327,46487.86,423,10,2022-04-04,True
1441,Doloribus Pro,14,192,Havells,42728,59563.1,187,10,2025-01-11,True
1442,Ut Lite,19,10,Boat,47091,60538.38,307,10,2021-10-22,True
1443,Veniam Ultra,10,148,HP,14165,17192.4,355,10,2024-10-15,True
1444,Perspiciatis Pro,20,36,Godrej,24848,31927.31,323,10,2026-07-08,True
1445,Officia Pro,5,126,Puma,31339,40478.15,472,10,2026-01-29,True
1446,Quibusdam Lite,22,32,Havells,32657,38200.85,491,10,2022-01-24,True
1447,Veritatis Pro,11,177,Sony,15670,19522.44,182,10,2022-11-03,True
1448,Tempore Lite,25,82,LG,38570,44616.72,278,10,2021-07-19,True
1449,Repellat Pro,14,9,Nike,17141,18876.88,467,10,2023-05-09,False
1450,Impedit Ultra,6,149,Adidas,5064,6108.49,260,10,2025-09-17,True
1451,Facere Pro,2,156,Puma,19544,24058.71,353,10,2023-09-27,True
1452,Soluta Pro,22,66,Boat,20431,24920.59,259,10,2023-12-07,True
1453,Deleniti Max,24,29,Havells,14435,17955.6,5,10,2021-11-02,True
1454,Accusamus Plus,13,166,Canon,45197,58740.83,153,10,2023-01-16,True
1455,Explicabo Max,17,152,Godrej,14730,18978.5,102,10,2024-10-06,True
1456,Libero Lite,11,1,Nike,35645,39231.87,347,10,2025-07-11,True
1457,Adipisci Ultra,17,156,Havells,28564,34031.63,427,10,2024-01-11,True
1458,Eveniet Max,14,51,Canon,48981,62538.05,422,10,2024-01-12,True
1459,Optio Plus,11,186,Canon,38111,50428.3,53,10,2025-07-19,True
1460,Magni Max,10,121,LG,13192,16338.29,479,10,2022-08-01,True
1461,Voluptate Ultra,7,196,Philips,10003,11609.0,56,10,2022-11-05,True
1462,Aliquam Lite,3,63,HP,35426,44207.21,372,10,2023-11-14,True
1463,Voluptate Pro,15,46,Canon,12621,16618.17,329,10,2023-05-15,True
1464,Doloremque Plus,5,137,Philips,30863,41424.94,463,10,2023-02-03,True
1465,Assumenda Max,2,190,Dell,30642,33712.83,425,10,2024-06-23,True
1466,Saepe Lite,15,48,Nike,32134,35729.19,228,10,2022-07-19,True
1467,Placeat Max,5,2,Sony,3867,5409.61,98,10,2024-05-03,True
1468,Dolore Pro,7,174,Lenovo,33933,39909.5,216,10,2024-11-14,True
1469,Maiores Ultra,13,152,Canon,39208,48771.07,278,10,2023-11-08,False
1470,Eum Max,21,140,HP,21159,25090.04,58,10,2025-01-10,True
1471,Itaque Max,24,33,Boat,18681,24272.31,6,10,2022-04-16,False
1472,Neque Pro,2,53,Adidas,17632,23519.97,261,10,2023-03-07,True
1473,Consequuntur Lite,8,124,Dell,30350,42052.22,190,10,2022-01-24,True
1474,Maxime Pro,6,21,Boat,7898,10090.56,264,10,2023-04-25,True
1475,Nihil Ultra,12,115,Sony,21947,29940.65,312,10,2024-11-24,True
1476,Adipisci Pro,21,167,Samsung,45324,58730.05,328,10,2026-04-04,True
1477,Quaerat Pro,5,59,Sony,23277,25671.94,267,10,2026-05-10,True
1478,Praesentium Ultra,1,70,Apple,6532,9076.15,19,10,2023-08-10,True
1479,Itaque Pro,15,106,HP,4338,4773.06,241,10,2023-06-21,True
1480,Deleniti Max,12,8,Adidas,43996,49402.91,418,10,2025-03-22,True
1481,Voluptatum Ultra,11,77,Boat,34127,44495.23,198,10,2024-12-17,True
1482,Laborum Pro,15,22,Nike,23007,32038.6,173,10,2024-11-24,True
1483,Totam Lite,13,172,Nike,38523,44539.83,447,10,2021-10-31,True
1484,Quas Ultra,16,183,Puma,10784,12407.89,105,10,2022-04-03,True
1485,Ullam Lite,11,52,Lenovo,253,351.97,383,10,2025-01-24,True
1486,Ipsam Plus,8,95,Sony,43161,60330.3,475,10,2022-02-11,False
1487,Iste Ultra,11,16,Samsung,8071,10192.33,43,10,2024-05-02,False
1488,Provident Ultra,2,149,Puma,10651,12874.27,255,10,2022-05-23,True
1489,Omnis Lite,16,38,HP,33254,41281.96,351,10,2025-01-20,True
1490,Quae Pro,19,108,Boat,13848,18224.5,7,10,2025-10-17,True
1491,Tenetur Plus,24,94,Godrej,20420,28092.55,2,10,2025-10-26,True
1492,Modi Plus,17,93,Havells,40211,49095.9,17,10,2021-07-21,True
1493,Aliquid Pro,19,99,Nike,47902,63236.0,349,10,2025-12-11,False
1494,Dolore Pro,13,116,Nike,10332,12399.92,354,10,2023-12-01,True
1495,Voluptates Lite,8,108,Sony,498,563.48,88,10,2022-09-11,True
1496,Perferendis Lite,18,101,Philips,32163,39518.87,424,10,2022-04-15,False
1497,Eius Max,11,137,Philips,41944,47682.84,91,10,2025-09-13,True
1498,Consectetur Lite,19,27,LG,33211,39503.46,470,10,2022-02-11,False
1499,Blanditiis Ultra,21,68,Adidas,37948,52963.87,471,10,2025-09-21,True
1500,Nesciunt Ultra,5,128,HP,30921,36903.92,256,10,2024-07-29,False
1501,Repudiandae Ultra,15,103,Dell,26642,37124.22,326,10,2025-11-23,True
1502,Quas Pro,2,45,Boat,12001,16534.17,31,10,2024-01-30,True
1503,Accusamus Lite,3,26,Nike,12169,14765.79,197,10,2022-02-26,True
1504,Vel Pro,20,200,Puma,23353,28198.44,175,10,2024-05-28,True
1505,Quam Lite,23,74,Apple,35981,41267.84,381,10,2025-08-20,True
1506,Ea Ultra,7,120,Samsung,49495,62387.45,221,10,2022-08-14,True
1507,Delectus Pro,14,121,Godrej,43325,59804.07,338,10,2022-08-28,True
1508,Iusto Max,20,61,Boat,31009,43163.62,285,10,2025-09-09,True
1509,Nesciunt Ultra,7,104,Godrej,3496,4364.07,233,10,2024-12-03,True
1510,Libero Plus,7,176,Nike,32009,38215.4,171,10,2021-11-11,True
1511,Dignissimos Max,13,43,Puma,42892,52606.77,76,10,2026-06-07,True
1512,Quam Pro,9,23,Dell,35131,45575.91,245,10,2023-07-04,True
1513,Praesentium Pro,10,154,Canon,36530,43577.11,329,10,2024-07-18,True
1514,Adipisci Plus,12,169,Havells,20616,25967.08,172,10,2021-11-05,True
1515,Blanditiis Plus,23,86,Apple,5523,7515.51,225,10,2026-01-18,True
1516,Illum Plus,2,132,Adidas,48570,64031.87,147,10,2023-08-11,True
1517,Maiores Ultra,11,140,Apple,5541,6511.44,210,10,2021-11-02,True
1518,Occaecati Ultra,12,56,Havells,29417,36059.59,154,10,2026-01-26,True
1519,Quia Ultra,13,108,LG,16072,20598.8,409,10,2026-03-14,True
1520,Ab Ultra,1,128,Havells,5686,6705.33,83,10,2023-11-17,True
1521,Minus Lite,18,95,Godrej,27631,37637.87,461,10,2022-08-14,True
1522,Odio Pro,1,125,Godrej,12544,14738.6,191,10,2025-08-09,True
1523,Similique Ultra,7,188,Samsung,32203,40321.69,304,10,2023-11-25,True
1524,Sapiente Pro,13,6,Nike,32352,40126.0,80,10,2021-09-25,True
1525,Odio Lite,9,185,Philips,19225,26783.66,142,10,2025-10-24,False
1526,Nostrum Lite,15,10,Samsung,24006,30435.03,257,10,2024-09-10,False
1527,Nostrum Plus,1,132,Lenovo,38667,43783.51,303,10,2021-11-18,True
1528,Unde Max,15,119,Lenovo,21654,24605.45,489,10,2024-11-11,True
1529,Modi Ultra,15,131,Nike,43191,49888.88,96,10,2022-09-07,True
1530,Minus Max,22,47,Havells,38848,47235.36,63,10,2026-03-22,True
1531,Veniam Pro,8,127,Sony,35777,45346.27,195,10,2022-09-08,True
1532,Autem Ultra,2,120,Canon,19171,24186.68,115,10,2026-03-30,True
1533,Voluptates Lite,24,105,Sony,13006,15694.75,271,10,2025-05-21,True
1534,Eaque Plus,13,87,Adidas,30020,34172.79,480,10,2025-01-29,True
1535,Iusto Ultra,16,148,Apple,44509,59063.1,457,10,2026-05-06,True
1536,Sunt Pro,11,12,Boat,9895,12939.35,289,10,2023-02-11,False
1537,Voluptas Pro,23,174,HP,2294,2804.06,479,10,2024-10-18,True
1538,Expedita Plus,6,198,Boat,16196,19455.89,357,10,2023-11-22,True
1539,Reiciendis Lite,16,4,Dell,3712,5029.88,345,10,2023-08-14,True
1540,Tempora Lite,10,34,Godrej,32417,39506.8,280,10,2024-10-21,True
1541,Velit Pro,9,27,Adidas,38520,53037.81,497,10,2023-01-15,True
1542,Excepturi Lite,20,162,Lenovo,2635,3130.69,165,10,2025-07-01,True
1543,Nostrum Pro,24,174,Lenovo,13447,15323.76,50,10,2022-08-18,True
1544,Labore Ultra,3,101,Samsung,12965,17092.39,459,10,2022-12-12,True
1545,Illum Lite,4,70,Philips,34374,39895.96,62,10,2025-07-25,True
1546,Maiores Max,12,74,Lenovo,10719,11809.48,465,10,2022-08-16,True
1547,Officia Ultra,19,84,Boat,1599,1919.23,56,10,2025-08-15,True
1548,Laborum Plus,12,86,Puma,24581,29843.42,274,10,2022-04-03,True
1549,Nostrum Lite,2,67,Boat,16520,21303.15,307,10,2023-01-01,True
1550,Cupiditate Ultra,9,129,Dell,43342,52972.49,359,10,2025-11-25,True
1551,Natus Lite,7,116,Sony,49277,56689.76,237,10,2025-10-25,True
1552,Iusto Plus,14,2,Nike,45027,54820.63,359,10,2022-01-06,False
1553,Quibusdam Max,4,33,Havells,16457,20419.9,442,10,2024-12-20,False
1554,Nisi Max,3,52,Apple,17714,21953.25,486,10,2024-08-12,True
1555,Ipsum Max,3,127,Boat,479,635.06,18,10,2024-08-10,True
1556,Saepe Max,22,8,Dell,18524,22948.58,19,10,2025-05-29,True
1557,Quas Ultra,5,173,Havells,48626,63190.65,384,10,2025-04-25,True
1558,Quae Ultra,15,95,Philips,4142,4675.26,291,10,2022-11-05,True
1559,Error Lite,14,127,Samsung,16075,20985.15,233,10,2025-03-21,True
1560,Molestiae Plus,6,132,Godrej,39417,49410.06,163,10,2021-09-04,False
1561,Dignissimos Max,22,155,Sony,36305,42280.85,201,10,2025-02-06,False
1562,Veritatis Plus,25,151,Lenovo,45935,59673.05,51,10,2024-06-14,True
1563,Maiores Max,22,178,Sony,43934,58580.15,488,10,2025-05-06,True
1564,Ratione Plus,23,14,Boat,46338,59351.37,292,10,2024-11-26,True
1565,Dolorum Max,10,143,Havells,12453,13817.15,296,10,2023-05-31,True
1566,Reprehenderit Ultra,23,35,Dell,2593,3363.98,472,10,2024-07-24,False
1567,Nulla Lite,13,148,Nike,11130,13172.57,112,10,2023-09-11,True
1568,Error Plus,24,83,Sony,33841,40883.11,43,10,2021-10-26,True
1569,Voluptas Pro,21,53,Canon,45075,54083.96,97,10,2025-06-25,True
1570,Modi Lite,7,182,Sony,15139,19219.97,123,10,2023-08-15,True
1571,Cum Plus,1,178,Canon,35104,41268.58,163,10,2025-06-21,True
1572,Pariatur Ultra,11,182,Nike,43996,60418.24,460,10,2021-12-26,False
1573,Sunt Lite,21,146,Havells,20118,23453.34,143,10,2023-08-22,True
1574,Reiciendis Plus,6,22,Samsung,41544,52495.33,445,10,2025-01-09,True
1575,Adipisci Max,10,47,Sony,48452,53341.87,102,10,2025-02-03,True
1576,Aspernatur Max,22,171,Canon,41235,48223.56,370,10,2026-06-21,True
1577,Veritatis Ultra,15,29,Adidas,17012,18899.27,231,10,2021-11-28,False
1578,Distinctio Max,13,36,Dell,34153,39352.02,273,10,2021-12-09,False
1579,Repellendus Max,3,165,Puma,29416,37602.09,92,10,2026-01-22,True
1580,Esse Plus,23,7,Havells,5311,5900.48,324,10,2022-08-21,False
1581,Sed Ultra,24,101,Sony,6505,7189.72,95,10,2025-09-15,True
1582,Nihil Pro,6,42,Adidas,10181,11544.42,41,10,2023-02-12,True
1583,Dignissimos Max,21,129,Lenovo,25599,35479.41,154,10,2025-03-26,True
1584,Ut Ultra,15,45,Lenovo,27195,36944.05,287,10,2026-05-23,True
1585,Harum Lite,13,105,Havells,32514,38625.76,228,10,2021-11-17,True
1586,Soluta Plus,21,9,Philips,10136,12225.13,165,10,2024-12-09,True
1587,Veritatis Pro,14,88,Lenovo,17980,23420.96,75,10,2022-03-10,True
1588,Eaque Plus,23,127,Sony,48696,55843.64,383,10,2026-03-08,True
1589,Enim Ultra,20,25,Apple,38362,51436.8,126,10,2026-01-27,True
1590,Deleniti Plus,17,121,Havells,40370,45752.34,371,10,2022-09-05,False
1591,Nemo Lite,1,42,Samsung,25253,32809.8,251,10,2021-08-13,True
1592,Sint Lite,25,29,Sony,33723,41936.54,489,10,2024-01-19,True
1593,Officia Plus,10,122,Boat,18955,25894.51,67,10,2023-07-12,True
1594,Corrupti Pro,5,120,Havells,28169,33410.21,88,10,2025-02-09,True
1595,Fugit Ultra,9,44,Philips,31030,39166.4,85,10,2023-06-07,False
1596,Molestiae Ultra,1,115,Canon,47180,62267.26,446,10,2024-11-25,True
1597,Occaecati Pro,17,11,Canon,30789,37481.63,37,10,2022-08-24,True
1598,Accusamus Ultra,23,99,HP,48406,64944.25,362,10,2026-06-22,True
1599,Corrupti Pro,9,44,Canon,18115,21443.25,366,10,2023-11-07,True
1600,Modi Max,22,39,Philips,30940,35102.51,492,10,2024-05-10,True
1601,Veritatis Plus,11,70,HP,24125,30689.23,63,10,2025-05-01,False
1602,Eos Plus,1,176,Dell,41866,49791.21,254,10,2024-03-04,False
1603,Voluptatum Ultra,2,127,Canon,25104,33435.64,209,10,2024-04-11,True
1604,Quam Max,20,38,Nike,12398,14687.06,71,10,2022-09-30,True
1605,Voluptatibus Plus,20,61,Boat,13538,15537.1,147,10,2023-09-27,False
1606,Tenetur Max,9,12,Puma,29603,33851.27,18,10,2023-10-02,True
1607,Dolor Lite,22,84,Godrej,7673,9194.45,25,10,2026-01-29,True
1608,Dignissimos Lite,5,1,Adidas,2584,3033.96,51,10,2022-08-24,True
1609,Officiis Max,16,110,Apple,35889,47354.17,252,10,2026-04-29,True
1610,Quisquam Max,1,138,Adidas,27195,35812.17,178,10,2026-05-06,True
1611,Aperiam Ultra,4,119,Canon,12167,15246.91,324,10,2025-12-10,True
1612,Accusantium Plus,19,22,Dell,40858,55520.65,263,10,2021-09-17,True
1613,Alias Max,8,110,Apple,27888,34708.52,427,10,2023-03-08,False
1614,Facere Plus,5,123,Nike,4014,5119.86,377,10,2021-12-13,True
1615,Sint Ultra,6,50,Sony,26366,32664.74,415,10,2023-12-08,True
1616,Quaerat Max,8,11,Philips,15763,20675.96,70,10,2025-10-26,True
1617,Neque Max,13,174,Puma,21674,26544.58,445,10,2025-05-21,True
1618,Laborum Max,16,168,Boat,729,942.03,46,10,2026-04-25,True
1619,Velit Pro,14,75,Havells,7560,9130.22,491,10,2021-11-25,True
1620,Tenetur Lite,16,126,Puma,40707,51143.37,343,10,2022-09-20,True
1621,Perferendis Max,14,34,Canon,15717,18483.46,192,10,2021-10-23,True
1622,Exercitationem Max,19,165,Samsung,32874,46010.39,216,10,2025-10-06,True
1623,Illo Max,1,173,Apple,38135,46364.99,241,10,2022-08-05,False
1624,Doloribus Plus,25,167,Boat,11351,14734.87,158,10,2024-06-28,True
1625,Consequatur Ultra,8,182,Havells,41897,57147.44,256,10,2023-11-19,False
1626,Eligendi Plus,12,4,Canon,19331,22599.1,370,10,2021-12-06,True
1627,Tempora Lite,16,191,Godrej,8128,10225.07,120,10,2021-10-11,True
1628,Omnis Ultra,22,60,Sony,25571,30320.01,35,10,2023-11-09,True
1629,Quidem Ultra,15,74,Adidas,17362,20940.47,452,10,2022-02-18,False
1630,Ipsum Pro,25,111,Sony,7817,10520.33,424,10,2023-03-23,False
1631,Cumque Lite,21,69,Apple,47715,56681.57,268,10,2021-08-11,False
1632,Explicabo Max,2,165,Nike,44700,51982.48,460,10,2021-10-20,True
1633,Officia Lite,7,188,Dell,347,469.44,160,10,2024-06-28,True
1634,Eligendi Plus,21,179,Canon,12191,15720.41,437,10,2021-12-02,True
1635,Rerum Max,2,36,Godrej,17302,23540.2,253,10,2025-10-26,True
1636,Cupiditate Pro,9,166,Nike,7741,9280.94,473,10,2021-07-12,True
1637,Aliquid Lite,7,173,Adidas,15220,17979.73,233,10,2023-08-16,True
1638,Vitae Ultra,5,80,Lenovo,370,453.78,432,10,2021-08-07,False
1639,Inventore Pro,25,139,Boat,7514,9634.57,103,10,2026-02-26,True
1640,Ut Max,12,23,HP,30807,41013.12,459,10,2025-02-20,False
1641,Quaerat Pro,17,40,Philips,14572,19950.3,12,10,2022-04-14,True
1642,Similique Ultra,13,154,Philips,38718,44678.29,494,10,2025-01-28,False
1643,Iusto Max,5,79,Apple,7409,9626.89,142,10,2024-09-04,False
1644,Eveniet Plus,25,65,Puma,21237,23485.14,500,10,2021-12-29,True
1645,Est Plus,3,60,Dell,22105,24895.09,252,10,2025-08-24,True
1646,Recusandae Pro,12,14,Apple,42096,53806.09,226,10,2024-04-17,True
1647,Laboriosam Pro,1,69,Apple,45578,56599.67,381,10,2025-06-05,True
1648,Facere Lite,3,17,Nike,45952,60317.04,325,10,2022-05-05,False
1649,Soluta Pro,2,159,Puma,14844,18456.52,193,10,2023-09-07,True
1650,Excepturi Plus,19,174,Philips,33732,42984.67,305,10,2026-02-19,False
1651,Fugit Pro,19,84,Sony,48208,56071.15,199,10,2022-11-29,False
1652,Dolorum Ultra,20,104,Nike,20202,22589.17,90,10,2021-11-27,True
1653,Ea Ultra,10,152,Havells,35328,48222.52,94,10,2024-02-27,True
1654,Reiciendis Lite,21,56,Adidas,19121,23794.18,494,10,2023-04-29,True
1655,Nam Lite,8,144,Samsung,40841,50050.15,466,10,2026-03-14,False
1656,Doloribus Max,6,134,Samsung,40841,46099.71,407,10,2025-10-26,False
1657,Voluptatum Plus,9,111,Philips,3037,3677.91,48,10,2022-12-03,True
1658,Hic Pro,12,146,Dell,49647,65165.44,153,10,2025-08-14,False
1659,Hic Pro,21,11,Havells,27359,34046.38,267,10,2021-08-28,True
1660,Expedita Plus,6,173,HP,31812,42159.67,481,10,2026-02-16,True
1661,Maxime Lite,16,30,LG,7963,10626.79,470,10,2023-10-26,True
1662,Tempora Lite,9,84,Canon,18639,24314.49,164,10,2021-07-27,True
1663,Perferendis Plus,18,53,Apple,34712,40698.51,213,10,2025-03-29,True
1664,Deleniti Plus,13,84,LG,16897,18928.41,2,10,2024-11-21,True
1665,Fuga Max,23,137,Godrej,20526,25009.56,203,10,2023-06-19,False
1666,Harum Ultra,14,195,HP,8337,9865.07,338,10,2023-12-14,True
1667,Atque Lite,20,46,HP,1757,2451.11,109,10,2022-01-02,True
